SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,PRICE,ZIP OR POSTAL CODE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,NEIGHBORHOOD
2019-04-23,Townhouse,520 Esplanade Unit B,Redondo Beach,1385000,90277,3.0,2.5,1882.0,9927.0,1999,289.0,736.0,220.0,SB19051204,33.834076399999994,-118.38897549999999,Redondo Beach
2019-03-07,Townhouse,1005 S Catalina Ave Unit A,Redondo Beach,1100000,90277,3.0,2.5,1760.0,14990.0,1990,336.0,625.0,330.0,SB18295321,33.826136299999995,-118.389039,Redondo Beach
2019-06-19,Townhouse,109 Avenue D,Redondo Beach,1871000,90277,3.0,2.5,2035.0,7504.0,1995,232.0,919.0,300.0,19-472086,33.8246724,-118.3889676,Redondo Beach
2019-10-10,Townhouse,810 Esplanade Unit C,Redondo Beach,2690000,90277,3.0,2.5,2200.0,6547.0,2018,119.0,1223.0,300.0,SB19198426,33.8282341,-118.3895466,Redondo Beach
2018-12-04,Townhouse,120 S Juanita Ave #4,Redondo Beach,868000,90277,3.0,2.25,1734.0,12312.0,1982,429.0,501.0,200.0,SB18217580,33.841263700000006,-118.37853740000001,Redondo Beach
2019-09-24,Townhouse,115 N Lucia Ave Unit B,Redondo Beach,1010000,90277,3.0,2.5,1697.0,5745.0,1986,135.0,595.0,0.0,SB19163942,33.843366700000004,-118.3784345,Redondo Beach
2018-04-24,Townhouse,128 S Broadway Unit E,Redondo Beach,1107000,90277,3.0,2.5,1868.0,11334.0,1990,653.0,593.0,200.0,SB18062496,33.840909,-118.3865221,Redondo Beach
2018-06-07,Townhouse,136 S Broadway,Redondo Beach,1205000,90277,3.0,3.5,2156.0,11269.0,1989,609.0,559.0,250.0,SB18086381,33.840590899999995,-118.38665400000001,Redondo Beach
2019-05-01,Townhouse,502 N Francisca Ave Unit A,Redondo Beach,1420000,90277,3.0,2.5,2400.0,5985.0,2018,281.0,592.0,205.0,DW18255546,33.848761700000004,-118.38945490000002,Redondo Beach
2018-12-11,Townhouse,806 N Juanita Ave Unit A,Redondo Beach,1460000,90277,3.0,2.5,2200.0,5251.0,2005,422.0,664.0,0.0,SB18289178,33.852951000000004,-118.3879,Redondo Beach
2018-10-12,Townhouse,722 N Irena Ave Unit B,Redondo Beach,1120000,90277,3.0,2.5,1614.0,5648.0,1999,482.0,694.0,142.0,PV18154458,33.85168779999999,-118.387652,Redondo Beach
2019-11-04,Townhouse,613 N Lucia Ave,Redondo Beach,1495000,90277,3.0,2.5,2291.0,5991.0,2014,94.0,653.0,0.0,SB19228857,33.8512277,-118.38400970000001,Redondo Beach
2019-11-21,Townhouse,616 N Juanita Ave Unit A,Redondo Beach,1250000,90277,3.0,2.5,1905.0,5987.0,1990,77.0,656.0,0.0,SB19209830,33.850967100000005,-118.3847463,Redondo Beach
2019-03-05,Townhouse,400 Diamond St Unit C,Redondo Beach,1200000,90277,3.0,3.0,2417.0,8362.0,2003,338.0,496.0,165.0,SB18167234,33.844265,-118.38781599999999,Redondo Beach
2019-07-31,Townhouse,315 Diamond St Unit C,Redondo Beach,1065000,90277,3.0,3.0,1754.0,30531.0,1991,190.0,607.0,261.0,SB19103787,33.8440538,-118.38872179999998,Redondo Beach
2018-05-04,Townhouse,2004 Vanderbilt Ln #4,Redondo Beach,915000,90278,3.0,2.5,1609.0,14997.0,1978,643.0,569.0,225.0,SB18056169,33.8716147,-118.3763815,Redondo Beach
2018-02-23,Townhouse,2116 Carnegie Ln Unit A,Redondo Beach,1038000,90278,3.0,2.5,1810.0,7502.0,2008,713.0,573.0,200.0,PW18018181,33.870633899999994,-118.37335890000001,Redondo Beach
2018-03-30,Townhouse,1912 Carnegie Ln #2,Redondo Beach,840000,90278,3.0,2.5,1552.0,14986.0,1984,678.0,541.0,180.0,SB18037516,33.8706782,-118.3778287,Redondo Beach
2018-05-25,Single Family Residential,30905 Ganado Dr,Rancho Palos Verdes,1620000,90275,4.0,2.5,2709.0,12911.0,1967,623.0,598.0,0.0,SB18064113,33.73725220000001,-118.33872959999998,Rancho Palos Verdes
2019-05-30,Single Family Residential,29948 Knoll View Dr,Rancho Palos Verdes,1500000,90275,4.0,3.25,2623.0,12467.0,1968,253.0,572.0,0.0,SB19088722,33.745085100000004,-118.32822759999998,Rancho Palos Verdes
2018-10-23,Single Family Residential,3131 Deluna Dr,Rancho Palos Verdes,1544000,90275,4.0,2.0,2542.0,20365.0,1965,472.0,607.0,0.0,PV18229661,33.741213200000004,-118.33144679999998,Rancho Palos Verdes
2019-07-09,Single Family Residential,29706 Knoll View Dr,Rancho Palos Verdes,1799900,90275,4.0,3.0,2606.0,15916.0,1963,213.0,691.0,0.0,PV19129657,33.748022600000006,-118.3271888,Rancho Palos Verdes
2019-12-31,Single Family Residential,3086 Deluna Dr,Rancho Palos Verdes,1976000,90275,4.0,3.0,3900.0,21425.0,1960,38.0,507.0,0.0,WS19259920,33.7410477,-118.33041940000001,Rancho Palos Verdes
2018-04-12,Single Family Residential,3 Surrey Ln,Rancho Palos Verdes,1705000,90275,4.0,3.25,3224.0,18427.0,1954,666.0,529.0,0.0,SB17212303,33.7626479,-118.3327938,Rancho Palos Verdes
2018-06-19,Single Family Residential,18 Surrey Ln,Rancho Palos Verdes,1850000,90275,5.0,4.0,3610.0,17947.0,1960,598.0,512.0,0.0,PV18053116,33.7635662,-118.3348257,Rancho Palos Verdes
2019-05-14,Single Family Residential,4004 Dauntless Dr,Rancho Palos Verdes,1748000,90275,5.0,3.5,2926.0,12020.0,1960,269.0,597.0,0.0,19-450612,33.7370086,-118.3502583,Rancho Palos Verdes
2019-09-26,Single Family Residential,30645 Palos Verdes Dr E,Rancho Palos Verdes,1888000,90275,5.0,4.0,4178.0,20124.0,1990,134.0,452.0,0.0,PV19195383,33.737416499999995,-118.33089879999999,Rancho Palos Verdes
2019-05-23,Single Family Residential,30404 Ganado Dr,Rancho Palos Verdes,1881000,90275,4.0,3.0,2293.0,9994.0,1964,260.0,820.0,0.0,PV19056531,33.7422592,-118.33820459999998,Rancho Palos Verdes
2018-05-30,Single Family Residential,31010 Hawksmoor Dr,Rancho Palos Verdes,1600000,90275,4.0,4.0,3123.0,13722.0,1972,618.0,512.0,0.0,SB18080092,33.7374623,-118.3377251,Rancho Palos Verdes
2018-05-02,Single Family Residential,5 Avenida De Magnolia,Rancho Palos Verdes,1700000,90275,4.0,3.5,4153.0,8332.0,1989,646.0,409.0,470.0,SB18044752,33.747263700000005,-118.335191,Rancho Palos Verdes
2019-03-18,Single Family Residential,3324 Crownview Dr,Rancho Palos Verdes,3500000,90275,7.0,7.0,6000.0,26274.0,1992,326.0,583.0,0.0,PV18072707,33.7484156,-118.33217739999999,Rancho Palos Verdes
2019-07-10,Single Family Residential,3276 Crownview Dr,Rancho Palos Verdes,2175000,90275,4.0,4.0,4166.0,20954.0,2004,212.0,522.0,0.0,PV19046199,33.7494256,-118.33263400000001,Rancho Palos Verdes
2018-06-25,Single Family Residential,22 Goldenspur Ln,Rancho Palos Verdes,1825000,90275,4.0,4.0,4390.0,35299.0,1957,592.0,416.0,0.0,SB18086395,33.758781400000004,-118.32149229999999,Rancho Palos Verdes
2019-05-31,Single Family Residential,2565 Colt Rd,Rancho Palos Verdes,1750000,90275,5.0,3.25,2826.0,19174.0,1963,252.0,619.0,0.0,19-432072,33.7567037,-118.3216978,Rancho Palos Verdes
2019-03-12,Single Family Residential,6501 Via Lorenzo,Rancho Palos Verdes,1678000,90275,4.0,3.25,3032.0,21581.0,1941,332.0,553.0,0.0,PV19016562,33.749207,-118.323073,Rancho Palos Verdes
2019-08-06,Single Family Residential,30404 Diamonte Ln,Rancho Palos Verdes,2499000,90275,4.0,4.5,6007.0,48948.0,1972,185.0,416.0,0.0,19-471596,33.7399208,-118.32761119999999,Rancho Palos Verdes
2019-08-08,Single Family Residential,9 Via Subida,Rancho Palos Verdes,1585000,90275,4.0,3.0,2718.0,14817.0,1968,183.0,583.0,0.0,SB19102607,33.74379879999999,-118.32726869999999,Rancho Palos Verdes
2018-05-03,Single Family Residential,70 Rockinghorse Rd,Rancho Palos Verdes,1995000,90275,4.0,3.0,2763.0,29184.0,1965,645.0,722.0,24.0,NP18103625,33.7606691,-118.32366129999998,Rancho Palos Verdes
2018-12-26,Single Family Residential,6833 Abbottswood Dr,Rancho Palos Verdes,1559000,90275,4.0,3.0,2738.0,8186.0,1963,408.0,569.0,0.0,OC18252948,33.769790500000006,-118.3990352,Rancho Palos Verdes
2019-04-10,Single Family Residential,51 Paseo Del La Luz,Rancho Palos Verdes,4300000,90275,6.0,6.75,7841.0,32304.0,1999,303.0,548.0,380.0,SB18286891,33.7561021,-118.41304709999999,Rancho Palos Verdes
2018-04-27,Single Family Residential,7127 Crest Rd,Rancho Palos Verdes,3425000,90275,4.0,4.0,3340.0,12098.0,1966,651.0,1025.0,0.0,SB18057779,33.7626861,-118.40653870000001,Rancho Palos Verdes
2019-12-04,Single Family Residential,7375 Lunada Vis,Rancho Palos Verdes,2680000,90275,5.0,4.5,4519.0,10008.0,2007,65.0,593.0,0.0,PV18215036,33.762617299999995,-118.4137773,Rancho Palos Verdes
2018-03-28,Single Family Residential,32254 Sea Raven Dr,Rancho Palos Verdes,1675000,90275,4.0,1.75,2047.0,15829.0,1963,681.0,818.0,0.0,PV18033595,33.735694099999996,-118.3465144,Rancho Palos Verdes
2019-08-15,Single Family Residential,32410 Nautilus Dr,Rancho Palos Verdes,3080000,90275,8.0,6.25,6327.0,12857.0,1990,176.0,487.0,0.0,SB19105019,33.734159600000005,-118.3475189,Rancho Palos Verdes
2018-02-21,Single Family Residential,2045 Chandeleur Dr,Rancho Palos Verdes,1700000,90275,4.0,3.0,2744.0,26304.0,1960,716.0,620.0,0.0,217014702,33.7388414,-118.3204192,Rancho Palos Verdes
2018-02-13,Single Family Residential,30015 Via Borica,Rancho Palos Verdes,2300000,90275,4.0,3.5,3184.0,10437.0,1966,724.0,722.0,0.0,SB18021255,33.763085100000005,-118.40941869999999,Rancho Palos Verdes
2019-03-19,Single Family Residential,30010 Via Borica,Rancho Palos Verdes,1580000,90275,4.0,3.0,2808.0,22050.0,1970,325.0,563.0,0.0,SB19026332,33.7632243,-118.40884070000001,Rancho Palos Verdes
2019-05-03,Single Family Residential,"30734 Rue De La Pierre  ,",Rancho Palos Verdes,1908000,90275,5.0,3.5,2226.0,17054.0,1973,280.0,857.0,0.0,SB19025739,33.7538074,-118.4060185,Rancho Palos Verdes
2018-08-28,Single Family Residential,35 Via Del Cielo,Rancho Palos Verdes,5700000,90275,6.0,6.5,7220.0,27509.0,2001,528.0,789.0,380.0,PV18030246,33.7522016,-118.41188329999999,Rancho Palos Verdes
2018-06-20,Single Family Residential,70 Calle Cortada,Rancho Palos Verdes,3850000,90275,4.0,5.0,4553.0,21496.0,2004,597.0,846.0,380.0,PV17051608,33.7527074,-118.4105531,Rancho Palos Verdes
2019-04-08,Single Family Residential,69 Rockinghorse Rd,Rancho Palos Verdes,1849000,90275,6.0,4.5,4667.0,32806.0,1998,305.0,396.0,24.0,PV19027108,33.7611597,-118.3238668,Rancho Palos Verdes
2019-08-26,Single Family Residential,2727 Colt Rd,Rancho Palos Verdes,2275000,90275,5.0,5.0,4470.0,41997.0,2019,165.0,509.0,0.0,PV19150998,33.7571284,-118.3246659,Rancho Palos Verdes
2019-09-02,Single Family Residential,2719 Coral Ridge Rd,Rancho Palos Verdes,1570000,90275,4.0,2.75,3061.0,20663.0,1966,158.0,513.0,0.0,PV19149633,33.7539632,-118.3256933,Rancho Palos Verdes
2019-04-30,Single Family Residential,30021 Avenida Esplendida,Rancho Palos Verdes,1850000,90275,4.0,3.0,3127.0,19723.0,1972,283.0,592.0,0.0,PV19018160,33.7610091,-118.3984646,Rancho Palos Verdes
2019-06-27,Single Family Residential,6467 Sattes Dr,Rancho Palos Verdes,1511000,90275,5.0,3.5,2912.0,16613.0,1972,225.0,519.0,6.0,PV19085167,33.759353000000004,-118.391287,Rancho Palos Verdes
2019-06-10,Single Family Residential,6452 Chartres Dr,Rancho Palos Verdes,1900000,90275,4.0,3.0,3051.0,15216.0,1972,242.0,623.0,6.0,PV19119834,33.7547941,-118.3926336,Rancho Palos Verdes
2018-09-19,Single Family Residential,30637 Calle De Suenos,Rancho Palos Verdes,6100000,90275,6.0,8.0,7676.0,37114.0,2006,506.0,795.0,0.0,PV17214379,33.7541985,-118.40485459999998,Rancho Palos Verdes
2019-04-12,Single Family Residential,30725 Cartier Dr,Rancho Palos Verdes,3700000,90275,5.0,5.5,4728.0,22090.0,1975,301.0,783.0,0.0,SB18293808,33.752385499999995,-118.394448,Rancho Palos Verdes
2018-09-27,Single Family Residential,6887 Vallon Dr,Rancho Palos Verdes,1525000,90275,4.0,3.0,2961.0,9356.0,1968,498.0,515.0,0.0,PV18137966,33.7479334,-118.3991037,Rancho Palos Verdes
2018-06-19,Single Family Residential,5606 Sunmist,Rancho Palos Verdes,1600000,90275,5.0,2.75,2468.0,9609.0,1965,598.0,648.0,3.0,PV18097401,33.7632214,-118.3723318,Rancho Palos Verdes
2018-03-30,Single Family Residential,20 Santa Barbara Dr,Rancho Palos Verdes,2240000,90275,4.0,3.0,3420.0,14133.0,1987,679.0,655.0,226.0,SB18029605,33.761374100000005,-118.37105349999999,Rancho Palos Verdes
2019-04-22,Single Family Residential,2822 Colt Rd,Rancho Palos Verdes,4235000,90275,5.0,7.5,5916.0,41599.0,2018,291.0,716.0,0.0,SB19018833,33.7554209,-118.32507690000001,Rancho Palos Verdes
2018-03-23,Single Family Residential,29060 Clevis Rd,Rancho Palos Verdes,1630000,90275,4.0,2.5,2134.0,31743.0,1959,686.0,764.0,0.0,SB18035117,33.7566989,-118.3276797,Rancho Palos Verdes
2019-03-13,Single Family Residential,27961 Palos Verdes Dr E,Rancho Palos Verdes,1920000,90275,5.0,6.0,4011.0,42681.0,1964,331.0,479.0,0.0,SB18247557,33.766696200000005,-118.32643490000001,Rancho Palos Verdes
2019-09-09,Single Family Residential,5810 Sunmist Dr,Rancho Palos Verdes,1553000,90275,4.0,3.0,3080.0,9171.0,1964,151.0,504.0,0.0,SB19187283,33.7596268,-118.37701090000002,Rancho Palos Verdes
2019-10-31,Single Family Residential,28217 Palos Verdes Dr E,Rancho Palos Verdes,1648000,90275,5.0,3.0,2909.0,43444.0,1951,99.0,567.0,0.0,PV19142796,33.763921200000006,-118.32736000000001,Rancho Palos Verdes
2019-06-07,Single Family Residential,28928 Crestridge Rd,Rancho Palos Verdes,2635000,90275,5.0,5.25,5072.0,20464.0,1960,245.0,520.0,0.0,19-453042,33.7636136,-118.36842859999999,Rancho Palos Verdes
2018-06-27,Single Family Residential,5405 Middlecrest Rd,Rancho Palos Verdes,1911750,90275,4.0,3.0,2888.0,26167.0,1960,590.0,662.0,0.0,PV18080454,33.767583,-118.3689992,Rancho Palos Verdes
2019-05-17,Single Family Residential,28742 Crestridge Rd,Rancho Palos Verdes,1750000,90275,4.0,2.75,2738.0,20170.0,1962,266.0,639.0,0.0,PV19024409,33.765777899999996,-118.3689992,Rancho Palos Verdes
2018-11-20,Single Family Residential,6545 Abbottswood Dr,Rancho Palos Verdes,1900000,90275,4.0,3.0,2815.0,11157.0,2010,444.0,675.0,0.0,SB18247947,33.7720977,-118.39439409999999,Rancho Palos Verdes
2018-04-17,Single Family Residential,28855 King Arthur Ct,Rancho Palos Verdes,2180000,90275,5.0,3.5,4429.0,11440.0,1985,661.0,492.0,0.0,PV18042385,33.7694939,-118.38579150000001,Rancho Palos Verdes
2019-05-01,Single Family Residential,56 Via Porto Grande,Rancho Palos Verdes,2255000,90275,5.0,4.5,4331.0,10419.0,1995,282.0,521.0,125.0,PV19056516,33.769117,-118.3831164,Rancho Palos Verdes
2019-08-19,Single Family Residential,6018 Via Sonoma,Rancho Palos Verdes,1500000,90275,5.0,3.0,2942.0,11700.0,1967,172.0,510.0,0.0,OC19146074,33.7882014,-118.3832875,Rancho Palos Verdes
2018-08-03,Single Family Residential,6045 Montemalaga Dr,Rancho Palos Verdes,1930000,90275,5.0,4.5,4200.0,7175.0,1979,553.0,460.0,0.0,PV18130376,33.791202899999995,-118.38431270000001,Rancho Palos Verdes
2018-07-03,Single Family Residential,22 Sail View Ave,Rancho Palos Verdes,2470000,90275,4.0,4.25,4012.0,16942.0,1998,584.0,616.0,230.0,SB17281288,33.7570472,-118.38228329999998,Rancho Palos Verdes
2019-06-12,Single Family Residential,30 Sail View Ave,Rancho Palos Verdes,2830000,90275,5.0,4.0,4783.0,21201.0,1999,240.0,592.0,230.0,PV19105753,33.7567906,-118.38315060000001,Rancho Palos Verdes
2019-07-22,Single Family Residential,70 Sea Breeze Ave,Rancho Palos Verdes,2700000,90275,4.0,4.5,3650.0,15998.0,1999,200.0,740.0,230.0,PV19060881,33.7576442,-118.3849537,Rancho Palos Verdes
2019-08-15,Single Family Residential,6135 Ocean Terrace Dr,Rancho Palos Verdes,2200000,90275,4.0,4.25,4608.0,23979.0,1988,176.0,477.0,0.0,PV19053014,33.755532099999996,-118.384657,Rancho Palos Verdes
2018-05-04,Single Family Residential,34 Sail View Ave,Rancho Palos Verdes,2150000,90275,4.0,4.5,4012.0,21877.0,1999,644.0,536.0,230.0,PV18018169,33.7566826,-118.383744,Rancho Palos Verdes
2018-04-17,Single Family Residential,48 Santa Barbara Dr,Rancho Palos Verdes,2950000,90275,4.0,4.25,4606.0,14059.0,1986,661.0,640.0,228.0,PV18037488,33.759164299999995,-118.3743632,Rancho Palos Verdes
2018-10-23,Single Family Residential,18 Barkentine Rd,Rancho Palos Verdes,1660000,90275,4.0,2.5,2730.0,11069.0,1958,472.0,608.0,13.0,SB18168065,33.743421999999995,-118.38632309999998,Rancho Palos Verdes
2019-01-08,Single Family Residential,6329 Tarragon Rd,Rancho Palos Verdes,1865000,90275,4.0,4.5,4267.0,19882.0,1975,395.0,437.0,0.0,PV18216483,33.747228799999995,-118.3871447,Rancho Palos Verdes
2018-08-30,Single Family Residential,32 Packet Rd,Rancho Palos Verdes,1549000,90275,4.0,2.75,2341.0,9769.0,1959,526.0,662.0,0.0,PV18103132,33.742366,-118.3872588,Rancho Palos Verdes
2018-05-18,Single Family Residential,26427 Basswood Ave,Rancho Palos Verdes,1500000,90275,4.0,3.25,2385.0,7451.0,1956,630.0,629.0,0.0,PV18081231,33.7888977,-118.37680549999999,Rancho Palos Verdes
2019-07-31,Single Family Residential,5727 Wildbriar Dr,Rancho Palos Verdes,1549000,90275,4.0,1.75,1852.0,7139.0,1961,191.0,836.0,0.0,PV19065604,33.792258200000006,-118.3794074,Rancho Palos Verdes
2019-09-20,Single Family Residential,26105 Barkstone Dr,Rancho Palos Verdes,1500000,90275,4.0,2.5,2151.0,19390.0,1961,140.0,697.0,0.0,PV19197367,33.7930906,-118.37856289999999,Rancho Palos Verdes
2019-05-10,Single Family Residential,30316 Camino Porvenir,Rancho Palos Verdes,1850000,90275,5.0,3.0,3355.0,11493.0,1971,273.0,551.0,0.0,PV18264665,33.7598203,-118.403143,Rancho Palos Verdes
2019-06-28,Single Family Residential,6716 Locklenna Ln,Rancho Palos Verdes,1590000,90275,5.0,2.5,2968.0,7546.0,1967,224.0,536.0,0.0,PV19096625,33.7654891,-118.39570320000001,Rancho Palos Verdes
2019-06-07,Single Family Residential,30232 Via Borica,Rancho Palos Verdes,1650000,90275,4.0,4.0,2681.0,10448.0,1970,245.0,615.0,0.0,PV19048678,33.7599457,-118.40729640000002,Rancho Palos Verdes
2019-05-21,Single Family Residential,7190 Crest Rd,Rancho Palos Verdes,1830000,90275,4.0,3.5,3196.0,10513.0,1973,262.0,573.0,0.0,PV19072828,33.761076,-118.40622379999999,Rancho Palos Verdes
2019-09-05,Single Family Residential,30333 Via Rivera,Rancho Palos Verdes,1550000,90275,5.0,3.0,2366.0,9763.0,1966,155.0,655.0,0.0,SB19127113,33.7585537,-118.4075703,Rancho Palos Verdes
2018-02-07,Single Family Residential,6862 Vallon Dr,Rancho Palos Verdes,2170000,90275,4.0,3.0,2980.0,9175.0,1968,730.0,728.0,0.0,TR17270815,33.7478033,-118.39825929999999,Rancho Palos Verdes
2019-04-09,Single Family Residential,6728 Vallon Dr,Rancho Palos Verdes,1560000,90275,5.0,2.5,3177.0,11576.0,1968,304.0,491.0,0.0,SB19019380,33.7490991,-118.39451640000001,Rancho Palos Verdes
2019-10-09,Single Family Residential,30447 Camino Porvenir,Rancho Palos Verdes,3225000,90275,6.0,5.0,4135.0,12062.0,2019,121.0,780.0,0.0,SB19147297,33.7569684,-118.40211609999999,Rancho Palos Verdes
2019-10-02,Single Family Residential,27 Santa Barbara Dr,Rancho Palos Verdes,1785000,90275,4.0,3.25,2920.0,13302.0,1986,128.0,611.0,250.0,PV19140433,33.7615217,-118.3719894,Rancho Palos Verdes
2019-11-20,Single Family Residential,5546 Scotwood Dr,Rancho Palos Verdes,1880000,90275,5.0,3.5,2513.0,8876.0,1965,79.0,748.0,0.0,PV19228367,33.7637929,-118.3731763,Rancho Palos Verdes
2019-07-12,Single Family Residential,6632 Locklenna Ln,Rancho Palos Verdes,1710000,90275,5.0,3.0,3008.0,16380.0,1966,210.0,568.0,0.0,SB19106570,33.7652515,-118.39360359999999,Rancho Palos Verdes
2019-03-06,Single Family Residential,26735 Hawkhurst Dr,Rancho Palos Verdes,1600000,90275,4.0,2.5,2784.0,9801.0,1967,338.0,575.0,0.0,PV19021860,33.78154620000001,-118.36817749999999,Rancho Palos Verdes
2018-08-13,Single Family Residential,30047 Matisse Dr,Rancho Palos Verdes,2814000,90275,4.0,5.25,4015.0,15199.0,1967,543.0,701.0,0.0,PV18153064,33.7584919,-118.3928048,Rancho Palos Verdes
2018-08-04,Single Family Residential,30010 Whitley Collins Dr,Rancho Palos Verdes,1632000,90275,4.0,4.5,3255.0,10306.0,2017,552.0,501.0,0.0,SW17237750,33.75993,-118.37321999999999,Rancho Palos Verdes
2018-08-04,Single Family Residential,30020 Whitley Collins Dr,Rancho Palos Verdes,2000000,90275,4.0,4.5,3255.0,10420.0,2017,552.0,614.0,0.0,SW17237719,33.75993,-118.37321999999999,Rancho Palos Verdes
2018-08-02,Single Family Residential,41 Santa Barbara Dr,Rancho Palos Verdes,2550000,90275,5.0,4.0,3732.0,18617.0,1985,554.0,683.0,228.0,PV18029023,33.7597621,-118.37365559999999,Rancho Palos Verdes
2019-06-11,Single Family Residential,27 Sail View Ave,Rancho Palos Verdes,2660000,90275,5.0,4.5,4637.0,18632.0,1999,241.0,574.0,230.0,SB19074310,33.7574489,-118.38260279999999,Rancho Palos Verdes
2018-10-23,Single Family Residential,6805 Alta Vista Dr,Rancho Palos Verdes,2500000,90275,5.0,3.25,3650.0,20013.0,1978,472.0,685.0,0.0,PV18225840,33.7524464,-118.39926340000001,Rancho Palos Verdes
2019-10-31,Single Family Residential,30745 Rue Valois,Rancho Palos Verdes,1539000,90275,4.0,2.0,1926.0,11024.0,1960,99.0,799.0,0.0,PV19207313,33.752736,-118.40808940000001,Rancho Palos Verdes
2018-06-20,Single Family Residential,6005 Ocean Terrace Dr,Rancho Palos Verdes,2300000,90275,5.0,5.0,4397.0,19093.0,1984,597.0,523.0,0.0,PV18069910,33.7561811,-118.3817355,Rancho Palos Verdes
2019-02-06,Single Family Residential,32055 Pacifica Dr,Rancho Palos Verdes,2070000,90275,5.0,5.0,4313.0,22740.0,1985,366.0,480.0,0.0,WS18294335,33.7546913,-118.3819181,Rancho Palos Verdes
2019-08-28,Single Family Residential,6065 Ocean Terrace Dr,Rancho Palos Verdes,2350000,90275,4.0,5.0,4060.0,19318.0,1988,163.0,579.0,0.0,SB19158277,33.755553000000006,-118.3832875,Rancho Palos Verdes
2018-09-21,Single Family Residential,8 Via La Rocca,Rancho Palos Verdes,2070000,90275,5.0,5.0,4632.0,10255.0,1990,504.0,447.0,99.0,WS18176000,33.7702669,-118.381732,Rancho Palos Verdes
2018-05-23,Single Family Residential,3748 Coolheights Dr,Rancho Palos Verdes,1712500,90275,4.0,3.0,2474.0,15637.0,1970,625.0,692.0,0.0,PV18094134,33.7389402,-118.3427476,Rancho Palos Verdes
2019-09-06,Single Family Residential,3422 Palo Vista Dr,Rancho Palos Verdes,2529000,90275,5.0,5.5,5652.0,15767.0,1991,154.0,447.0,21.0,SB18291476,33.7315938,-118.3417888,Rancho Palos Verdes
2018-06-08,Single Family Residential,52 Pacifica Del Mar,Rancho Palos Verdes,4000000,90275,4.0,5.0,4320.0,25942.0,2003,609.0,926.0,380.0,PV18102689,33.7466545,-118.4116094,Rancho Palos Verdes
2018-06-11,Single Family Residential,30836 Via La Cresta,Rancho Palos Verdes,1880000,90275,4.0,2.75,2720.0,19465.0,1968,606.0,691.0,0.0,PV18067538,33.7461355,-118.4001991,Rancho Palos Verdes
2019-09-19,Single Family Residential,13 Calle Viento,Rancho Palos Verdes,3880000,90275,4.0,4.5,4517.0,23456.0,2003,141.0,859.0,400.0,PV19085561,33.7478502,-118.4089864,Rancho Palos Verdes
2020-01-16,Single Family Residential,30745 Via La Cresta,Rancho Palos Verdes,1500000,90275,5.0,3.0,3260.0,16276.0,1968,22.0,460.0,0.0,SB19167778,33.7472586,-118.398031,Rancho Palos Verdes
2018-05-17,Single Family Residential,30240 Calle De Suenos,Rancho Palos Verdes,1750000,90275,5.0,2.75,3425.0,14024.0,1971,631.0,511.0,0.0,SB18040405,33.7593237,-118.40464920000001,Rancho Palos Verdes
2019-08-30,Single Family Residential,7241 Avenida Altisima,Rancho Palos Verdes,2610000,90275,4.0,2.5,2951.0,46451.0,1969,161.0,884.0,0.0,PV19176886,33.761525,-118.4079582,Rancho Palos Verdes
